"mjesto","stranka","glasovi","godina","nivo","lokacija","ukupno"
"034B093",SDS-SRPSKA DEMOKRATSKA STRANKA,74,2014,parbih,parbih_1_521,0
"034B093",PDP-NDP,42,2014,parbih,parbih_1_521,0
"034B093",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,19,2014,parbih,parbih_1_521,0
"034B093",STRANKA PRAVEDNE POLITIKE,12,2014,parbih,parbih_1_521,0
"034B093",SOCIJALISTIČKA PARTIJA,10,2014,parbih,parbih_1_521,0
"034B093",KOMUNISTIČKA PARTIJA,10,2014,parbih,parbih_1_521,0
"034B093",SRPSKA NAPREDNA STRANKA - SNS,8,2014,parbih,parbih_1_521,0
"034B093","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",4,2014,parbih,parbih_1_521,0
"034B093",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,3,2014,parbih,parbih_1_521,0
"034B093",SDA - STRANKA DEMOKRATSKE AKCIJE,3,2014,parbih,parbih_1_521,0
"034B093",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),3,2014,parbih,parbih_1_521,0
"034B093",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"034B094",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,186,2014,parbih,parbih_1_521,0
"034B094",SDS-SRPSKA DEMOKRATSKA STRANKA,92,2014,parbih,parbih_1_521,0
"034B094",PDP-NDP,39,2014,parbih,parbih_1_521,0
"034B094",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,25,2014,parbih,parbih_1_521,0
"034B094",STRANKA PRAVEDNE POLITIKE,15,2014,parbih,parbih_1_521,0
"034B094",SOCIJALISTIČKA PARTIJA,11,2014,parbih,parbih_1_521,0
"034B094",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,8,2014,parbih,parbih_1_521,0
"034B094",KOMUNISTIČKA PARTIJA,8,2014,parbih,parbih_1_521,0
"034B094",SRPSKA NAPREDNA STRANKA - SNS,6,2014,parbih,parbih_1_521,0
"034B094",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),4,2014,parbih,parbih_1_521,0
"034B094","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",2,2014,parbih,parbih_1_521,0
"034B094",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"034B094",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"034B095",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,202,2014,parbih,parbih_1_521,0
"034B095",SDS-SRPSKA DEMOKRATSKA STRANKA,97,2014,parbih,parbih_1_521,0
"034B095",PDP-NDP,34,2014,parbih,parbih_1_521,0
"034B095",SRPSKA NAPREDNA STRANKA - SNS,23,2014,parbih,parbih_1_521,0
"034B095",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,12,2014,parbih,parbih_1_521,0
"034B095",STRANKA PRAVEDNE POLITIKE,11,2014,parbih,parbih_1_521,0
"034B095",SOCIJALISTIČKA PARTIJA,9,2014,parbih,parbih_1_521,0
"034B095",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),5,2014,parbih,parbih_1_521,0
"034B095",KOMUNISTIČKA PARTIJA,1,2014,parbih,parbih_1_521,0
"034B095",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"034B095",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"034B095",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"034B095","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"034B096",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,217,2014,parbih,parbih_1_521,0
"034B096",SDS-SRPSKA DEMOKRATSKA STRANKA,103,2014,parbih,parbih_1_521,0
"034B096",PDP-NDP,65,2014,parbih,parbih_1_521,0
"034B096",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,37,2014,parbih,parbih_1_521,0
"034B096",SOCIJALISTIČKA PARTIJA,18,2014,parbih,parbih_1_521,0
"034B096",STRANKA PRAVEDNE POLITIKE,16,2014,parbih,parbih_1_521,0
"034B096",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),11,2014,parbih,parbih_1_521,0
"034B096",SRPSKA NAPREDNA STRANKA - SNS,8,2014,parbih,parbih_1_521,0
"034B096",KOMUNISTIČKA PARTIJA,5,2014,parbih,parbih_1_521,0
"034B096",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,3,2014,parbih,parbih_1_521,0
"034B096",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,2,2014,parbih,parbih_1_521,0
"034B096",SDA - STRANKA DEMOKRATSKE AKCIJE,1,2014,parbih,parbih_1_521,0
"034B096","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",1,2014,parbih,parbih_1_521,0
"034B097",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,243,2014,parbih,parbih_1_521,0
"034B097",SDS-SRPSKA DEMOKRATSKA STRANKA,99,2014,parbih,parbih_1_521,0
"034B097",PDP-NDP,35,2014,parbih,parbih_1_521,0
"034B097",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,31,2014,parbih,parbih_1_521,0
"034B097",STRANKA PRAVEDNE POLITIKE,24,2014,parbih,parbih_1_521,0
"034B097",SOCIJALISTIČKA PARTIJA,16,2014,parbih,parbih_1_521,0
"034B097",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),7,2014,parbih,parbih_1_521,0
"034B097",SRPSKA NAPREDNA STRANKA - SNS,6,2014,parbih,parbih_1_521,0
"034B097",KOMUNISTIČKA PARTIJA,5,2014,parbih,parbih_1_521,0
"034B097","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",4,2014,parbih,parbih_1_521,0
"034B097",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,2,2014,parbih,parbih_1_521,0
"034B097",SDA - STRANKA DEMOKRATSKE AKCIJE,2,2014,parbih,parbih_1_521,0
"034B097",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"034B098",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,186,2014,parbih,parbih_1_521,0
"034B098",SDS-SRPSKA DEMOKRATSKA STRANKA,73,2014,parbih,parbih_1_521,0
"034B098",PDP-NDP,29,2014,parbih,parbih_1_521,0
"034B098",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,14,2014,parbih,parbih_1_521,0
"034B098",STRANKA PRAVEDNE POLITIKE,10,2014,parbih,parbih_1_521,0
"034B098",SOCIJALISTIČKA PARTIJA,9,2014,parbih,parbih_1_521,0
"034B098",KOMUNISTIČKA PARTIJA,7,2014,parbih,parbih_1_521,0
"034B098",SDA - STRANKA DEMOKRATSKE AKCIJE,6,2014,parbih,parbih_1_521,0
"034B098",SRPSKA NAPREDNA STRANKA - SNS,6,2014,parbih,parbih_1_521,0
"034B098",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),4,2014,parbih,parbih_1_521,0
"034B098",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,3,2014,parbih,parbih_1_521,0
"034B098",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"034B098","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"034B099",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,113,2014,parbih,parbih_1_521,0
"034B099",SDS-SRPSKA DEMOKRATSKA STRANKA,78,2014,parbih,parbih_1_521,0
"034B099",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,20,2014,parbih,parbih_1_521,0
"034B099",PDP-NDP,12,2014,parbih,parbih_1_521,0
"034B099",SOCIJALISTIČKA PARTIJA,8,2014,parbih,parbih_1_521,0
"034B099",SRPSKA NAPREDNA STRANKA - SNS,8,2014,parbih,parbih_1_521,0
"034B099",STRANKA PRAVEDNE POLITIKE,8,2014,parbih,parbih_1_521,0
"034B099",KOMUNISTIČKA PARTIJA,4,2014,parbih,parbih_1_521,0
"034B099","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",4,2014,parbih,parbih_1_521,0
"034B099",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,2,2014,parbih,parbih_1_521,0
"034B099",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,2,2014,parbih,parbih_1_521,0
"034B099",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),2,2014,parbih,parbih_1_521,0
"034B099",SDA - STRANKA DEMOKRATSKE AKCIJE,1,2014,parbih,parbih_1_521,0
"034B100",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,157,2014,parbih,parbih_1_521,0
"034B100",SDS-SRPSKA DEMOKRATSKA STRANKA,64,2014,parbih,parbih_1_521,0
"034B100",PDP-NDP,23,2014,parbih,parbih_1_521,0
"034B100",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,18,2014,parbih,parbih_1_521,0
"034B100",STRANKA PRAVEDNE POLITIKE,14,2014,parbih,parbih_1_521,0
"034B100",SRPSKA NAPREDNA STRANKA - SNS,10,2014,parbih,parbih_1_521,0
"034B100",SOCIJALISTIČKA PARTIJA,7,2014,parbih,parbih_1_521,0
"034B100",KOMUNISTIČKA PARTIJA,7,2014,parbih,parbih_1_521,0
"034B100",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),4,2014,parbih,parbih_1_521,0
"034B100","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",2,2014,parbih,parbih_1_521,0
"034B100",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"034B100",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"034B100",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"034B101",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,206,2014,parbih,parbih_1_521,0
"034B101",SDS-SRPSKA DEMOKRATSKA STRANKA,116,2014,parbih,parbih_1_521,0
"034B101",PDP-NDP,46,2014,parbih,parbih_1_521,0
"034B101",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,22,2014,parbih,parbih_1_521,0
"034B101",SRPSKA NAPREDNA STRANKA - SNS,12,2014,parbih,parbih_1_521,0
"034B101",SOCIJALISTIČKA PARTIJA,11,2014,parbih,parbih_1_521,0
"034B101",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),11,2014,parbih,parbih_1_521,0
"034B101",STRANKA PRAVEDNE POLITIKE,10,2014,parbih,parbih_1_521,0
"034B101",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,3,2014,parbih,parbih_1_521,0
"034B101",KOMUNISTIČKA PARTIJA,3,2014,parbih,parbih_1_521,0
"034B101",SDA - STRANKA DEMOKRATSKE AKCIJE,2,2014,parbih,parbih_1_521,0
"034B101",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"034B101","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",1,2014,parbih,parbih_1_521,0
"034B102",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,198,2014,parbih,parbih_1_521,0
"034B102",SDS-SRPSKA DEMOKRATSKA STRANKA,112,2014,parbih,parbih_1_521,0
"034B102",PDP-NDP,53,2014,parbih,parbih_1_521,0
"034B102",SOCIJALISTIČKA PARTIJA,26,2014,parbih,parbih_1_521,0
"034B102",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,24,2014,parbih,parbih_1_521,0
"034B102",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),11,2014,parbih,parbih_1_521,0
"034B102",STRANKA PRAVEDNE POLITIKE,10,2014,parbih,parbih_1_521,0
"034B102",SRPSKA NAPREDNA STRANKA - SNS,7,2014,parbih,parbih_1_521,0
"034B102",KOMUNISTIČKA PARTIJA,7,2014,parbih,parbih_1_521,0
"034B102","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",2,2014,parbih,parbih_1_521,0
"034B102",SDA - STRANKA DEMOKRATSKE AKCIJE,1,2014,parbih,parbih_1_521,0
"034B102",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"034B102",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"034B103",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,200,2014,parbih,parbih_1_521,0
"034B103",SDS-SRPSKA DEMOKRATSKA STRANKA,116,2014,parbih,parbih_1_521,0
"034B103",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,30,2014,parbih,parbih_1_521,0
"034B103",PDP-NDP,28,2014,parbih,parbih_1_521,0
"034B103",SRPSKA NAPREDNA STRANKA - SNS,15,2014,parbih,parbih_1_521,0
"034B103",SOCIJALISTIČKA PARTIJA,12,2014,parbih,parbih_1_521,0
"034B103",STRANKA PRAVEDNE POLITIKE,10,2014,parbih,parbih_1_521,0
"034B103",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),4,2014,parbih,parbih_1_521,0
"034B103",KOMUNISTIČKA PARTIJA,3,2014,parbih,parbih_1_521,0
"034B103",SDA - STRANKA DEMOKRATSKE AKCIJE,1,2014,parbih,parbih_1_521,0
"034B103",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"034B103",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"034B103","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"034B104",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,190,2014,parbih,parbih_1_521,0
"034B104",SDS-SRPSKA DEMOKRATSKA STRANKA,90,2014,parbih,parbih_1_521,0
"034B104",PDP-NDP,35,2014,parbih,parbih_1_521,0
"034B104",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,19,2014,parbih,parbih_1_521,0
"034B104",STRANKA PRAVEDNE POLITIKE,16,2014,parbih,parbih_1_521,0
"034B104",SOCIJALISTIČKA PARTIJA,14,2014,parbih,parbih_1_521,0
"034B104",SRPSKA NAPREDNA STRANKA - SNS,6,2014,parbih,parbih_1_521,0
"034B104",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),3,2014,parbih,parbih_1_521,0
"034B104",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,2,2014,parbih,parbih_1_521,0
"034B104",KOMUNISTIČKA PARTIJA,2,2014,parbih,parbih_1_521,0
"034B104",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"034B104",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"034B104","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"034B105",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,164,2014,parbih,parbih_1_521,0
"034B105",SDS-SRPSKA DEMOKRATSKA STRANKA,116,2014,parbih,parbih_1_521,0
"034B105",PDP-NDP,41,2014,parbih,parbih_1_521,0
"034B105",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,18,2014,parbih,parbih_1_521,0
"034B105",SRPSKA NAPREDNA STRANKA - SNS,14,2014,parbih,parbih_1_521,0
"034B105",SOCIJALISTIČKA PARTIJA,12,2014,parbih,parbih_1_521,0
"034B105",STRANKA PRAVEDNE POLITIKE,9,2014,parbih,parbih_1_521,0
"034B105",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),6,2014,parbih,parbih_1_521,0
"034B105",KOMUNISTIČKA PARTIJA,2,2014,parbih,parbih_1_521,0
"034B105",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,1,2014,parbih,parbih_1_521,0
"034B105",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"034B105",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"034B105","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"034B106",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,161,2014,parbih,parbih_1_521,0
"034B106",SDS-SRPSKA DEMOKRATSKA STRANKA,126,2014,parbih,parbih_1_521,0
"034B106",PDP-NDP,43,2014,parbih,parbih_1_521,0
"034B106",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,16,2014,parbih,parbih_1_521,0
"034B106",SOCIJALISTIČKA PARTIJA,15,2014,parbih,parbih_1_521,0
"034B106",STRANKA PRAVEDNE POLITIKE,8,2014,parbih,parbih_1_521,0
"034B106",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),5,2014,parbih,parbih_1_521,0
"034B106",SRPSKA NAPREDNA STRANKA - SNS,4,2014,parbih,parbih_1_521,0
"034B106",KOMUNISTIČKA PARTIJA,4,2014,parbih,parbih_1_521,0
"034B106",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,1,2014,parbih,parbih_1_521,0
"034B106",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"034B106",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"034B106","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"034B107",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,159,2014,parbih,parbih_1_521,0
"034B107",SDS-SRPSKA DEMOKRATSKA STRANKA,103,2014,parbih,parbih_1_521,0
"034B107",PDP-NDP,37,2014,parbih,parbih_1_521,0
"034B107",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,27,2014,parbih,parbih_1_521,0
"034B107",SRPSKA NAPREDNA STRANKA - SNS,11,2014,parbih,parbih_1_521,0
"034B107",SOCIJALISTIČKA PARTIJA,10,2014,parbih,parbih_1_521,0
"034B107",STRANKA PRAVEDNE POLITIKE,5,2014,parbih,parbih_1_521,0
"034B107",KOMUNISTIČKA PARTIJA,4,2014,parbih,parbih_1_521,0
"034B107",SDA - STRANKA DEMOKRATSKE AKCIJE,2,2014,parbih,parbih_1_521,0
"034B107","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",2,2014,parbih,parbih_1_521,0
"034B107",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),2,2014,parbih,parbih_1_521,0
"034B107",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,1,2014,parbih,parbih_1_521,0
"034B107",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"034B108",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,199,2014,parbih,parbih_1_521,0
"034B108",SDS-SRPSKA DEMOKRATSKA STRANKA,104,2014,parbih,parbih_1_521,0
"034B108",PDP-NDP,46,2014,parbih,parbih_1_521,0
"034B108",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,34,2014,parbih,parbih_1_521,0
"034B108",SOCIJALISTIČKA PARTIJA,15,2014,parbih,parbih_1_521,0
"034B108",STRANKA PRAVEDNE POLITIKE,15,2014,parbih,parbih_1_521,0
"034B108",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),8,2014,parbih,parbih_1_521,0
"034B108",KOMUNISTIČKA PARTIJA,5,2014,parbih,parbih_1_521,0
"034B108",SRPSKA NAPREDNA STRANKA - SNS,4,2014,parbih,parbih_1_521,0
"034B108",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"034B108",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"034B108",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"034B108","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"034B109",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,193,2014,parbih,parbih_1_521,0
"034B109",SDS-SRPSKA DEMOKRATSKA STRANKA,94,2014,parbih,parbih_1_521,0
"034B109",PDP-NDP,48,2014,parbih,parbih_1_521,0
"034B109",STRANKA PRAVEDNE POLITIKE,22,2014,parbih,parbih_1_521,0
"034B109",SOCIJALISTIČKA PARTIJA,16,2014,parbih,parbih_1_521,0
"034B109",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,13,2014,parbih,parbih_1_521,0
"034B109",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),9,2014,parbih,parbih_1_521,0
"034B109",SRPSKA NAPREDNA STRANKA - SNS,8,2014,parbih,parbih_1_521,0
"034B109",KOMUNISTIČKA PARTIJA,4,2014,parbih,parbih_1_521,0
"034B109",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,2,2014,parbih,parbih_1_521,0
"034B109",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,1,2014,parbih,parbih_1_521,0
"034B109","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",1,2014,parbih,parbih_1_521,0
"034B109",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"034B110",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,180,2014,parbih,parbih_1_521,0
"034B110",SDS-SRPSKA DEMOKRATSKA STRANKA,106,2014,parbih,parbih_1_521,0
"034B110",PDP-NDP,58,2014,parbih,parbih_1_521,0
"034B110",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,26,2014,parbih,parbih_1_521,0
"034B110",STRANKA PRAVEDNE POLITIKE,23,2014,parbih,parbih_1_521,0
"034B110",KOMUNISTIČKA PARTIJA,11,2014,parbih,parbih_1_521,0
"034B110",SOCIJALISTIČKA PARTIJA,10,2014,parbih,parbih_1_521,0
"034B110",SRPSKA NAPREDNA STRANKA - SNS,7,2014,parbih,parbih_1_521,0
"034B110",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),7,2014,parbih,parbih_1_521,0
"034B110",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,1,2014,parbih,parbih_1_521,0
"034B110",SDA - STRANKA DEMOKRATSKE AKCIJE,1,2014,parbih,parbih_1_521,0
"034B110",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"034B110","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"034B111",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,167,2014,parbih,parbih_1_521,0
"034B111",SDS-SRPSKA DEMOKRATSKA STRANKA,102,2014,parbih,parbih_1_521,0
"034B111",PDP-NDP,50,2014,parbih,parbih_1_521,0
"034B111",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,20,2014,parbih,parbih_1_521,0
"034B111",SOCIJALISTIČKA PARTIJA,12,2014,parbih,parbih_1_521,0
"034B111",STRANKA PRAVEDNE POLITIKE,11,2014,parbih,parbih_1_521,0
"034B111",KOMUNISTIČKA PARTIJA,6,2014,parbih,parbih_1_521,0
"034B111",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),6,2014,parbih,parbih_1_521,0
"034B111",SRPSKA NAPREDNA STRANKA - SNS,5,2014,parbih,parbih_1_521,0
"034B111",SDA - STRANKA DEMOKRATSKE AKCIJE,4,2014,parbih,parbih_1_521,0
"034B111","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",3,2014,parbih,parbih_1_521,0
"034B111",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,1,2014,parbih,parbih_1_521,0
"034B111",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"034B112",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,184,2014,parbih,parbih_1_521,0
"034B112",SDS-SRPSKA DEMOKRATSKA STRANKA,115,2014,parbih,parbih_1_521,0
"034B112",SOCIJALISTIČKA PARTIJA,25,2014,parbih,parbih_1_521,0
"034B112",PDP-NDP,25,2014,parbih,parbih_1_521,0
"034B112",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,18,2014,parbih,parbih_1_521,0
"034B112",SRPSKA NAPREDNA STRANKA - SNS,10,2014,parbih,parbih_1_521,0
"034B112",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),10,2014,parbih,parbih_1_521,0
"034B112",STRANKA PRAVEDNE POLITIKE,9,2014,parbih,parbih_1_521,0
"034B112",KOMUNISTIČKA PARTIJA,4,2014,parbih,parbih_1_521,0
"034B112",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,3,2014,parbih,parbih_1_521,0
"034B112",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,2,2014,parbih,parbih_1_521,0
"034B112",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"034B112","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"034B113",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,198,2014,parbih,parbih_1_521,0
"034B113",SDS-SRPSKA DEMOKRATSKA STRANKA,117,2014,parbih,parbih_1_521,0
"034B113",PDP-NDP,61,2014,parbih,parbih_1_521,0
"034B113",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,23,2014,parbih,parbih_1_521,0
"034B113",SRPSKA NAPREDNA STRANKA - SNS,19,2014,parbih,parbih_1_521,0
"034B113",SOCIJALISTIČKA PARTIJA,17,2014,parbih,parbih_1_521,0
"034B113",STRANKA PRAVEDNE POLITIKE,15,2014,parbih,parbih_1_521,0
"034B113",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),13,2014,parbih,parbih_1_521,0
